기관코드,병원명,주소,전화,시도,시군구,후보순위,HIRA병원명,HIRA주소,HIRA전화,HIRAX좌표,HIRAY좌표,HIRA시설종별,암호화요양기호,매칭점수,이름유사도,주소유사도,도로주소일치,전화일치,거리m,시설종별일치,시도일치,시군구일치,자동확정기준,기준판정사유,1위점수차,자동확정,수집시각UTC,API근거,매칭로직버전
A2100258,국군수도병원,경기도 성남시 분당구 새마을로177번길 81 (율동),031-725-6119,경기도,성남시,4,대진의료재단 분당제생병원,"경기도 성남시 분당구 서현로180번길 20, (서현동)",031-779-0114,127.1217783,37.3882035,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,0.1933333333333333,0.0,0.6666666666666666,False,False,2403.2,True,True,True,False,점수미달,0.7748888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100258,국군수도병원,경기도 성남시 분당구 새마을로177번길 81 (율동),031-725-6119,경기도,성남시,5,분당러스크재활병원,"경기도 성남시 분당구 정자일로156번길 6, 3~8층 (정자동, 뉴본타워)",031-716-0007,127.106323,37.363982,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,0.1933333333333333,0.0,0.6666666666666666,False,False,4853.8,True,True,True,False,점수미달,0.7748888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100025,대진의료재단분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),031-779-0119,경기도,성남시,1,대진의료재단 분당제생병원,"경기도 성남시 분당구 서현로180번길 20, (서현동)",031-779-0114,127.1217783,37.3882035,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,54.3,True,True,True,True,자동확정기준통과,0.2870731707317073,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100025,대진의료재단분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),031-779-0119,경기도,성남시,2,분당제일여성병원,"경기도 성남시 분당구 서현로180번길 27, 1~6층 (서현동, 분당제일여성병원)",031-725-8500,127.1218166,37.3869717,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,0.7129268292682926,0.5,0.8780487804878049,True,False,108.9,True,True,True,False,점수미달,0.2870731707317073,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100025,대진의료재단분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),031-779-0119,경기도,성남시,3,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82, (구미동, 분당서울대학교병원)",031-787-2114,127.1234066,37.3516694,상급종합,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,0.3631578947368421,0.4,0.7368421052631579,False,False,4029.7,True,True,True,False,점수미달,0.2870731707317073,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100025,대진의료재단분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),031-779-0119,경기도,성남시,4,분당척병원,"경기도 성남시 분당구 성남대로 932, 1~9층 별관:성남대로926번길 932, 1~9층 별관:성남대로926번길 12, 금탑프라자 702~706호 (야탑동)",031-788-5000,127.1292726,37.4128879,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,0.3302777777777778,0.4444444444444444,0.375,False,False,2868.9,True,True,True,False,점수미달,0.2870731707317073,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100025,대진의료재단분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),031-779-0119,경기도,성남시,5,분당베스트병원,"경기도 성남시 분당구 성남대로926번길 6, 701,801호 (야탑동, 야탑대덕프라자)",1899-0175,127.1298493,37.4121837,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,0.3263434343434343,0.3636363636363636,0.5777777777777777,False,False,2806.2,True,True,True,False,점수미달,0.2870731707317073,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2106200,바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),1599-0015,경기도,성남시,1,바른마디병원,"경기도 성남시 중원구 광명로 330, (금광동)",1599-0015,127.1625749,37.4452633,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,1.0,1.0,1.0,True,True,1.0,True,True,True,True,자동확정기준통과,0.7010000000000001,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2106200,바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),1599-0015,경기도,성남시,2,바른세상병원,"경기도 성남시 분당구 야탑로75번길 5, 중앙빌딩 지1~5층 (야탑동)",031-703-5575,127.1268211,37.4103088,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,0.299,0.5,0.35,False,False,5007.5,True,True,True,False,점수미달,0.7010000000000001,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2106200,바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),1599-0015,경기도,성남시,3,서울백강병원,"경기도 성남시 수정구 수정로 183, (태평동)",031-756-8355,127.1401962,37.4437281,병원,JDU4MTI3MSM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,0.2339999999999999,0.0,0.6,False,False,1982.3,True,True,True,False,점수미달,0.7010000000000001,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2106200,바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),1599-0015,경기도,성남시,4,성남중앙병원,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",031-743-3000,127.1619932,37.4528497,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,0.2299999999999999,0.0,0.5714285714285714,False,False,844.4,True,True,True,False,점수미달,0.7010000000000001,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2106200,바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),1599-0015,경기도,성남시,5,휴엔병원,"경기도 성남시 수정구 산성대로 241, 9,10,11,12층 (신흥동)",031-753-1000,127.1440896,37.4399478,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,0.2146153846153846,0.0,0.4615384615384615,False,False,1735.2,True,True,True,False,점수미달,0.7010000000000001,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100001,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",031-787-3119,경기도,성남시,1,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82, (구미동, 분당서울대학교병원)",031-787-2114,127.1234066,37.3516694,상급종합,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,1.0,1.0,1.0,True,False,103.1,True,True,True,True,자동확정기준통과,0.6269565217391304,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100001,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",031-787-3119,경기도,성남시,2,서울나우병원,"경기도 성남시 분당구 분당로 43, 나우빌딩 5~11층,12일부층 (서현동)",1588-2691,127.1202711,37.3840714,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,0.3730434782608696,0.5,0.5217391304347826,False,False,3582.7,True,True,True,False,점수미달,0.6269565217391304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100001,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",031-787-3119,경기도,성남시,3,대진의료재단 분당제생병원,"경기도 성남시 분당구 서현로180번길 20, (서현동)",031-779-0114,127.1217783,37.3882035,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,0.3631578947368421,0.4,0.7368421052631579,False,False,4029.9,True,True,True,False,점수미달,0.6269565217391304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100001,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",031-787-3119,경기도,성남시,4,분당제일여성병원,"경기도 성남시 분당구 서현로180번길 27, 1~6층 (서현동, 분당제일여성병원)",031-725-8500,127.1218166,37.3869717,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,0.355609756097561,0.4,0.6829268292682927,False,False,3892.9,True,True,True,False,점수미달,0.6269565217391304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100001,분당서울대학교병원,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",031-787-3119,경기도,성남시,5,분당러스크재활병원,"경기도 성남시 분당구 정자일로156번길 6, 3~8층 (정자동, 뉴본타워)",031-716-0007,127.106323,37.363982,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,0.3410643015521064,0.3636363636363636,0.6829268292682927,False,False,2084.2,True,True,True,False,점수미달,0.6269565217391304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2116806,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7300,경기도,성남시,1,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7000,127.1390646,37.4449939,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,1.0,1.0,1.0,True,False,1.3,True,True,True,True,자동확정기준통과,0.5568181818181819,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2116806,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7300,경기도,성남시,2,성남사랑의병원,"경기도 성남시 수정구 성남대로 1270-1, 성남대로 1262, 11-12층  (태평동)",031-756-3024,127.1275055,37.4432866,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,0.4431818181818182,0.5454545454545454,0.5357142857142857,False,False,1037.1,True,True,True,False,점수미달,0.5568181818181819,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2116806,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7300,경기도,성남시,3,순천의료재단 성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6000,127.1290046,37.4398589,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,0.3781818181818182,0.3636363636363636,0.5909090909090909,False,False,1054.7,True,True,True,False,점수미달,0.5568181818181819,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2116806,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7300,경기도,성남시,4,성남중앙병원,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",031-743-3000,127.1619932,37.4528497,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,0.3346666666666666,0.4,0.5333333333333333,False,False,2205.6,True,True,True,False,점수미달,0.5568181818181819,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2116806,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7300,경기도,성남시,5,서울백강병원,"경기도 성남시 수정구 수정로 183, (태평동)",031-756-8355,127.1401962,37.4437281,병원,JDU4MTI3MSM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,0.321,0.0,0.65,False,False,172.1,True,True,True,False,점수미달,0.5568181818181819,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100011,성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),031-799-5599,경기도,성남시,1,성남중앙병원,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",031-743-3000,127.1619932,37.4528497,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,1.0,1.0,1.0,True,False,10.4,True,True,True,True,자동확정기준통과,0.6504273504273504,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100011,성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),031-799-5599,경기도,성남시,2,순천의료재단 성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6000,127.1290046,37.4398589,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,0.3495726495726495,0.4444444444444444,0.5128205128205128,False,False,3256.6,True,True,True,False,점수미달,0.6504273504273504,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100011,성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),031-799-5599,경기도,성남시,3,성남사랑의병원,"경기도 성남시 수정구 성남대로 1270-1, 성남대로 1262, 11-12층  (태평동)",031-756-3024,127.1275055,37.4432866,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,0.3436601307189542,0.4444444444444444,0.4705882352941176,False,False,3231.7,True,True,True,False,점수미달,0.6504273504273504,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100011,성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),031-799-5599,경기도,성남시,4,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7000,127.1390646,37.4449939,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,0.3346666666666666,0.4,0.5333333333333333,False,False,2210.8,True,True,True,False,점수미달,0.6504273504273504,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100011,성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),031-799-5599,경기도,성남시,5,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",031-751-2075,127.1282926,37.4344532,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz,0.2870857142857143,0.2857142857142857,0.52,False,False,3615.1,True,True,True,False,점수미달,0.6504273504273504,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2115807,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",1833-5001,경기도,성남시,1,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",031-751-2075,127.1282926,37.4344532,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,0.9,True,True,True,True,자동확정기준통과,0.6257142857142857,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2115807,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",1833-5001,경기도,성남시,2,순천의료재단 성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6000,127.1290046,37.4398589,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,0.3742857142857143,0.25,0.5306122448979592,False,False,605.1,True,True,True,False,점수미달,0.6257142857142857,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2115807,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",1833-5001,경기도,성남시,3,성남사랑의병원,"경기도 성남시 수정구 성남대로 1270-1, 성남대로 1262, 11-12층  (태평동)",031-756-3024,127.1275055,37.4432866,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,0.3326229508196721,0.25,0.5901639344262295,False,False,985.3,True,True,True,False,점수미달,0.6257142857142857,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2115807,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",1833-5001,경기도,성남시,4,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7000,127.1390646,37.4449939,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,0.3101616161616161,0.2222222222222222,0.509090909090909,False,False,1510.3,True,True,True,False,점수미달,0.6257142857142857,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2115807,성모윌병원,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",1833-5001,경기도,성남시,5,성남중앙병원,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",031-743-3000,127.1619932,37.4528497,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,0.2814857142857143,0.2857142857142857,0.48,False,False,3611.5,True,True,True,False,점수미달,0.6257142857142857,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100016,순천의료재단성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6003,경기도,성남시,1,순천의료재단 성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6000,127.1290046,37.4398589,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,41.4,True,True,True,True,자동확정기준통과,0.5671999999999999,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2100016,순천의료재단성남정병원,"경기도 성남시 수정구 수정로 76, 지하3~9층 (수진동)",031-750-6003,경기도,성남시,2,성남사랑의병원,"경기도 성남시 수정구 성남대로 1270-1, 성남대로 1262, 11-12층  (태평동)",031-756-3024,127.1275055,37.4432866,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,0.4328,0.4,0.52,False,False,419.3,True,True,True,False,점수미달,0.5671999999999999,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
