"青沥备开(矫焙备)喊/1技喊 林刮殿废牢备"

"C青沥备开(矫焙备)喊","青沥备开(矫焙备)喊","C楷飞喊","楷飞喊","矫痢","醚牢备荐 (疙)","巢磊牢备荐 (疙)","咯磊牢备荐 (疙)"
'11650," 辑檬备",'1805,"44技",2024,7687.0000,3500.0000,4187.0000
'11650," 辑檬备",'1901,"45技",2024,7748.0000,3539.0000,4209.0000
'11650," 辑檬备",'1902,"46技",2024,6656.0000,3075.0000,3581.0000
'11650," 辑檬备",'1903,"47技",2024,7304.0000,3351.0000,3953.0000
'11650," 辑檬备",'1904,"48技",2024,7165.0000,3332.0000,3833.0000
'11650," 辑檬备",'1905,"49技",2024,7122.0000,3433.0000,3689.0000
'11650," 辑檬备",'2101,"50技",2024,7561.0000,3638.0000,3923.0000
'11650," 辑檬备",'2102,"51技",2024,7556.0000,3608.0000,3948.0000
'11650," 辑檬备",'2103,"52技",2024,7562.0000,3716.0000,3846.0000
'11650," 辑檬备",'2104,"53技",2024,7481.0000,3752.0000,3729.0000
'11650," 辑檬备",'2105,"54技",2024,7340.0000,3674.0000,3666.0000
'11650," 辑檬备",'2301,"55技",2024,6863.0000,3474.0000,3389.0000
'11650," 辑檬备",'2302,"56技",2024,6228.0000,3120.0000,3108.0000
'11650," 辑檬备",'2303,"57技",2024,5785.0000,2769.0000,3016.0000
'11650," 辑檬备",'2304,"58技",2024,4796.0000,2478.0000,2318.0000
'11650," 辑檬备",'2305,"59技",2024,5230.0000,2511.0000,2719.0000
'11650," 辑檬备",'2601,"60技",2024,5204.0000,2529.0000,2675.0000
'11650," 辑檬备",'2602,"61技",2024,4824.0000,2333.0000,2491.0000
'11650," 辑檬备",'2603,"62技",2024,4887.0000,2352.0000,2535.0000
'11650," 辑檬备",'2604,"63技",2024,5018.0000,2312.0000,2706.0000
'11650," 辑檬备",'2605,"64技",2024,5042.0000,2296.0000,2746.0000
'11650," 辑檬备",'2801,"65技",2024,4962.0000,2249.0000,2713.0000
'11650," 辑檬备",'2802,"66技",2024,4786.0000,2257.0000,2529.0000
'11650," 辑檬备",'2803,"67技",2024,4775.0000,2182.0000,2593.0000
'11650," 辑檬备",'2804,"68技",2024,4340.0000,1943.0000,2397.0000
'11650," 辑檬备",'2805,"69技",2024,4688.0000,2112.0000,2576.0000
'11650," 辑檬备",'3101,"70技",2024,3861.0000,1798.0000,2063.0000
'11650," 辑檬备",'3102,"71技",2024,3712.0000,1616.0000,2096.0000
'11650," 辑檬备",'3103,"72技",2024,3776.0000,1698.0000,2078.0000
'11650," 辑檬备",'3104,"73技",2024,2662.0000,1216.0000,1446.0000
'11650," 辑檬备",'3105,"74技",2024,2894.0000,1311.0000,1583.0000
'11650," 辑檬备",'3301,"75技",2024,3023.0000,1388.0000,1635.0000
'11650," 辑檬备",'3302,"76技",2024,3068.0000,1398.0000,1670.0000
'11650," 辑檬备",'3303,"77技",2024,2908.0000,1303.0000,1605.0000
'11650," 辑檬备",'3304,"78技",2024,2456.0000,1122.0000,1334.0000
'11650," 辑檬备",'3305,"79技",2024,2038.0000,965.0000,1073.0000
'11650," 辑檬备",'3601,"80技",2024,1943.0000,936.0000,1007.0000
'11650," 辑檬备",'3602,"81技",2024,1834.0000,880.0000,954.0000
'11650," 辑檬备",'3603,"82技",2024,1908.0000,922.0000,986.0000
'11650," 辑檬备",'3604,"83技",2024,1516.0000,702.0000,814.0000
'11650," 辑檬备",'3605,"84技",2024,1242.0000,550.0000,692.0000
'11650," 辑檬备",'3801,"85技",2024,1127.0000,504.0000,623.0000
'11650," 辑檬备",'3802,"86技",2024,896.0000,395.0000,501.0000
'11650," 辑檬备",'3803,"87技",2024,873.0000,351.0000,522.0000
'11650," 辑檬备",'3804,"88技",2024,717.0000,288.0000,429.0000
'11650," 辑檬备",'3805,"89技",2024,608.0000,255.0000,353.0000
'11650," 辑檬备",'4101,"90技",2024,475.0000,157.0000,318.0000
'11650," 辑檬备",'4102,"91技",2024,374.0000,130.0000,244.0000
'11650," 辑檬备",'4103,"92技",2024,319.0000,115.0000,204.0000
'11650," 辑檬备",'4104,"93技",2024,190.0000,43.0000,147.0000
'11650," 辑檬备",'4105,"94技",2024,174.0000,43.0000,131.0000
'11650," 辑檬备",'4301,"95技",2024,147.0000,52.0000,95.0000
'11650," 辑檬备",'4302,"96技",2024,103.0000,26.0000,77.0000
'11650," 辑檬备",'4303,"97技",2024,73.0000,22.0000,51.0000
'11650," 辑檬备",'4304,"98技",2024,38.0000,6.0000,32.0000
'11650," 辑檬备",'4305,"99技",2024,38.0000,11.0000,27.0000
'11650," 辑檬备",'440,"100技 捞惑",2024,62.0000,14.0000,48.0000
'11680," 碍巢备",'000,"拌",2024,557345.0000,266412.0000,290933.0000
'11680," 碍巢备",'0401,"0技",2024,2397.0000,1182.0000,1215.0000
'11680," 碍巢备",'0402,"1技",2024,2293.0000,1191.0000,1102.0000
'11680," 碍巢备",'0403,"2技",2024,2333.0000,1197.0000,1136.0000
'11680," 碍巢备",'0404,"3技",2024,2501.0000,1255.0000,1246.0000
'11680," 碍巢备",'0405,"4技",2024,2749.0000,1411.0000,1338.0000
'11680," 碍巢备",'0501,"5技",2024,3154.0000,1665.0000,1489.0000
'11680," 碍巢备",'0502,"6技",2024,3581.0000,1905.0000,1676.0000
'11680," 碍巢备",'0503,"7技",2024,4181.0000,2137.0000,2044.0000
'11680," 碍巢备",'0504,"8技",2024,4685.0000,2353.0000,2332.0000
'11680," 碍巢备",'0505,"9技",2024,5286.0000,2715.0000,2571.0000
'11680," 碍巢备",'0701,"10技",2024,5613.0000,2942.0000,2671.0000
'11680," 碍巢备",'0702,"11技",2024,6066.0000,3200.0000,2866.0000
'11680," 碍巢备",'0703,"12技",2024,7113.0000,3721.0000,3392.0000
'11680," 碍巢备",'0704,"13技",2024,6895.0000,3655.0000,3240.0000
'11680," 碍巢备",'0705,"14技",2024,6709.0000,3493.0000,3216.0000
'11680," 碍巢备",'1001,"15技",2024,6269.0000,3253.0000,3016.0000
'11680," 碍巢备",'1002,"16技",2024,6607.0000,3432.0000,3175.0000
'11680," 碍巢备",'1003,"17技",2024,6699.0000,3520.0000,3179.0000
'11680," 碍巢备",'1004,"18技",2024,5996.0000,3058.0000,2938.0000
'11680," 碍巢备",'1005,"19技",2024,5560.0000,2869.0000,2691.0000
'11680," 碍巢备",'1201,"20技",2024,5707.0000,2905.0000,2802.0000
'11680," 碍巢备",'1202,"21技",2024,5514.0000,2802.0000,2712.0000
'11680," 碍巢备",'1203,"22技",2024,4955.0000,2430.0000,2525.0000
'11680," 碍巢备",'1204,"23技",2024,5570.0000,2651.0000,2919.0000
'11680," 碍巢备",'1205,"24技",2024,6672.0000,3086.0000,3586.0000
'11680," 碍巢备",'1301,"25技",2024,6489.0000,2930.0000,3559.0000
'11680," 碍巢备",'1302,"26技",2024,7241.0000,3313.0000,3928.0000
'11680," 碍巢备",'1303,"27技",2024,7684.0000,3390.0000,4294.0000
'11680," 碍巢备",'1304,"28技",2024,8102.0000,3748.0000,4354.0000
'11680," 碍巢备",'1305,"29技",2024,8370.0000,3927.0000,4443.0000
'11680," 碍巢备",'1501,"30技",2024,8843.0000,4261.0000,4582.0000
'11680," 碍巢备",'1502,"31技",2024,8789.0000,4282.0000,4507.0000
'11680," 碍巢备",'1503,"32技",2024,8710.0000,4132.0000,4578.0000
'11680," 碍巢备",'1504,"33技",2024,8625.0000,4102.0000,4523.0000
'11680," 碍巢备",'1505,"34技",2024,7922.0000,3828.0000,4094.0000
'11680," 碍巢备",'1601,"35技",2024,7677.0000,3610.0000,4067.0000
'11680," 碍巢备",'1602,"36技",2024,7719.0000,3600.0000,4119.0000
'11680," 碍巢备",'1603,"37技",2024,7422.0000,3369.0000,4053.0000
'11680," 碍巢备",'1604,"38技",2024,7626.0000,3509.0000,4117.0000
'11680," 碍巢备",'1605,"39技",2024,7958.0000,3521.0000,4437.0000
'11680," 碍巢备",'1801,"40技",2024,8164.0000,3652.0000,4512.0000
'11680," 碍巢备",'1802,"41技",2024,9386.0000,4137.0000,5249.0000
'11680," 碍巢备",'1803,"42技",2024,10160.0000,4447.0000,5713.0000
'11680," 碍巢备",'1804,"43技",2024,10683.0000,4798.0000,5885.0000
'11680," 碍巢备",'1805,"44技",2024,10875.0000,4907.0000,5968.0000
'11680," 碍巢备",'1901,"45技",2024,11213.0000,5035.0000,6178.0000
'11680," 碍巢备",'1902,"46技",2024,9657.0000,4628.0000,5029.0000
'11680," 碍巢备",'1903,"47技",2024,10475.0000,4858.0000,5617.0000
'11680," 碍巢备",'1904,"48技",2024,10231.0000,4821.0000,5410.0000
'11680," 碍巢备",'1905,"49技",2024,10048.0000,4856.0000,5192.0000
'11680," 碍巢备",'2101,"50技",2024,10179.0000,5053.0000,5126.0000
'11680," 碍巢备",'2102,"51技",2024,10116.0000,4876.0000,5240.0000
'11680," 碍巢备",'2103,"52技",2024,10128.0000,5117.0000,5011.0000
'11680," 碍巢备",'2104,"53技",2024,10152.0000,5151.0000,5001.0000
'11680," 碍巢备",'2105,"54技",2024,9441.0000,4766.0000,4675.0000
'11680," 碍巢备",'2301,"55技",2024,9067.0000,4649.0000,4418.0000
'11680," 碍巢备",'2302,"56技",2024,8044.0000,4034.0000,4010.0000
'11680," 碍巢备",'2303,"57技",2024,7481.0000,3567.0000,3914.0000
'11680," 碍巢备",'2304,"58技",2024,6242.0000,3285.0000,2957.0000
'11680," 碍巢备",'2305,"59技",2024,7065.0000,3464.0000,3601.0000
'11680," 碍巢备",'2601,"60技",2024,6958.0000,3356.0000,3602.0000
'11680," 碍巢备",'2602,"61技",2024,6517.0000,3220.0000,3297.0000
'11680," 碍巢备",'2603,"62技",2024,6364.0000,3134.0000,3230.0000
'11680," 碍巢备",'2604,"63技",2024,6450.0000,3047.0000,3403.0000
'11680," 碍巢备",'2605,"64技",2024,6676.0000,3093.0000,3583.0000
'11680," 碍巢备",'2801,"65技",2024,6349.0000,2905.0000,3444.0000
'11680," 碍巢备",'2802,"66技",2024,6224.0000,2800.0000,3424.0000
'11680," 碍巢备",'2803,"67技",2024,6481.0000,2951.0000,3530.0000
'11680," 碍巢备",'2804,"68技",2024,5976.0000,2668.0000,3308.0000
'11680," 碍巢备",'2805,"69技",2024,6244.0000,2682.0000,3562.0000
'11680," 碍巢备",'3101,"70技",2024,5337.0000,2462.0000,2875.0000
'11680," 碍巢备",'3102,"71技",2024,5073.0000,2209.0000,2864.0000
'11680," 碍巢备",'3103,"72技",2024,5440.0000,2421.0000,3019.0000
'11680," 碍巢备",'3104,"73技",2024,3460.0000,1602.0000,1858.0000
'11680," 碍巢备",'3105,"74技",2024,3949.0000,1741.0000,2208.0000
'11680," 碍巢备",'3301,"75技",2024,4094.0000,1832.0000,2262.0000
'11680," 碍巢备",'3302,"76技",2024,4037.0000,1908.0000,2129.0000
'11680," 碍巢备",'3303,"77技",2024,3897.0000,1767.0000,2130.0000
'11680," 碍巢备",'3304,"78技",2024,3326.0000,1568.0000,1758.0000
'11680," 碍巢备",'3305,"79技",2024,2696.0000,1295.0000,1401.0000
'11680," 碍巢备",'3601,"80技",2024,2597.0000,1264.0000,1333.0000
'11680," 碍巢备",'3602,"81技",2024,2297.0000,1079.0000,1218.0000
'11680," 碍巢备",'3603,"82技",2024,2383.0000,1159.0000,1224.0000
'11680," 碍巢备",'3604,"83技",2024,1944.0000,916.0000,1028.0000
'11680," 碍巢备",'3605,"84技",2024,1607.0000,729.0000,878.0000
'11680," 碍巢备",'3801,"85技",2024,1389.0000,667.0000,722.0000
'11680," 碍巢备",'3802,"86技",2024,1234.0000,525.0000,709.0000
'11680," 碍巢备",'3803,"87技",2024,1065.0000,443.0000,622.0000
'11680," 碍巢备",'3804,"88技",2024,828.0000,317.0000,511.0000
'11680," 碍巢备",'3805,"89技",2024,755.0000,273.0000,482.0000
'11680," 碍巢备",'4101,"90技",2024,614.0000,195.0000,419.0000
'11680," 碍巢备",'4102,"91技",2024,446.0000,139.0000,307.0000
'11680," 碍巢备",'4103,"92技",2024,372.0000,111.0000,261.0000
'11680," 碍巢备",'4104,"93技",2024,305.0000,76.0000,229.0000
'11680," 碍巢备",'4105,"94技",2024,233.0000,60.0000,173.0000
'11680," 碍巢备",'4301,"95技",2024,203.0000,54.0000,149.0000
'11680," 碍巢备",'4302,"96技",2024,128.0000,26.0000,102.0000
'11680," 碍巢备",'4303,"97技",2024,107.0000,28.0000,79.0000
'11680," 碍巢备",'4304,"98技",2024,78.0000,15.0000,63.0000
'11680," 碍巢备",'4305,"99技",2024,40.0000,6.0000,34.0000
'11680," 碍巢备",'440,"100技 捞惑",2024,83.0000,18.0000,65.0000
'11710," 价颇备",'000,"拌",2024,650110.0000,311728.0000,338382.0000
'11710," 价颇备",'0401,"0技",2024,3054.0000,1567.0000,1487.0000
'11710," 价颇备",'0402,"1技",2024,2913.0000,1442.0000,1471.0000
'11710," 价颇备",'0403,"2技",2024,3201.0000,1645.0000,1556.0000
'11710," 价颇备",'0404,"3技",2024,3663.0000,1886.0000,1777.0000
'11710," 价颇备",'0405,"4技",2024,3780.0000,1933.0000,1847.0000
'11710," 价颇备",'0501,"5技",2024,4133.0000,2158.0000,1975.0000
'11710," 价颇备",'0502,"6技",2024,4387.0000,2257.0000,2130.0000
'11710," 价颇备",'0503,"7技",2024,4831.0000,2505.0000,2326.0000
'11710," 价颇备",'0504,"8技",2024,5570.0000,2950.0000,2620.0000
'11710," 价颇备",'0505,"9技",2024,5608.0000,2892.0000,2716.0000
'11710," 价颇备",'0701,"10技",2024,5623.0000,2864.0000,2759.0000
'11710," 价颇备",'0702,"11技",2024,5529.0000,2822.0000,2707.0000
'11710," 价颇备",'0703,"12技",2024,6200.0000,3105.0000,3095.0000
'11710," 价颇备",'0704,"13技",2024,5914.0000,3059.0000,2855.0000
'11710," 价颇备",'0705,"14技",2024,5844.0000,2964.0000,2880.0000
'11710," 价颇备",'1001,"15技",2024,5576.0000,2797.0000,2779.0000
'11710," 价颇备",'1002,"16技",2024,5611.0000,2852.0000,2759.0000
'11710," 价颇备",'1003,"17技",2024,5922.0000,2973.0000,2949.0000
'11710," 价颇备",'1004,"18技",2024,5493.0000,2778.0000,2715.0000
'11710," 价颇备",'1005,"19技",2024,5138.0000,2607.0000,2531.0000
'11710," 价颇备",'1201,"20技",2024,5648.0000,2912.0000,2736.0000
'11710," 价颇备",'1202,"21技",2024,5861.0000,2978.0000,2883.0000
'11710," 价颇备",'1203,"22技",2024,5714.0000,2900.0000,2814.0000
'11710," 价颇备",'1204,"23技",2024,6661.0000,3188.0000,3473.0000
'11710," 价颇备",'1205,"24技",2024,8134.0000,3723.0000,4411.0000
'11710," 价颇备",'1301,"25技",2024,8185.0000,3680.0000,4505.0000
'11710," 价颇备",'1302,"26技",2024,9021.0000,3992.0000,5029.0000
'11710," 价颇备",'1303,"27技",2024,10038.0000,4536.0000,5502.0000
'11710," 价颇备",'1304,"28技",2024,10528.0000,4797.0000,5731.0000
'11710," 价颇备",'1305,"29技",2024,11252.0000,5320.0000,5932.0000
'11710," 价颇备",'1501,"30技",2024,11450.0000,5465.0000,5985.0000
'11710," 价颇备",'1502,"31技",2024,11557.0000,5550.0000,6007.0000
'11710," 价颇备",'1503,"32技",2024,11529.0000,5576.0000,5953.0000
'11710," 价颇备",'1504,"33技",2024,11373.0000,5372.0000,6001.0000
'11710," 价颇备",'1505,"34技",2024,10396.0000,5035.0000,5361.0000
'11710," 价颇备",'1601,"35技",2024,10021.0000,4787.0000,5234.0000
'11710," 价颇备",'1602,"36技",2024,10084.0000,4894.0000,5190.0000
'11710," 价颇备",'1603,"37技",2024,9835.0000,4729.0000,5106.0000
'11710," 价颇备",'1604,"38技",2024,9819.0000,4673.0000,5146.0000
'11710," 价颇备",'1605,"39技",2024,9830.0000,4653.0000,5177.0000
'11710," 价颇备",'1801,"40技",2024,9888.0000,4630.0000,5258.0000
'11710," 价颇备",'1802,"41技",2024,10903.0000,5251.0000,5652.0000
'11710," 价颇备",'1803,"42技",2024,11640.0000,5605.0000,6035.0000
'11710," 价颇备",'1804,"43技",2024,11555.0000,5642.0000,5913.0000
'11710," 价颇备",'1805,"44技",2024,11357.0000,5418.0000,5939.0000
'11710," 价颇备",'1901,"45技",2024,11211.0000,5274.0000,5937.0000
'11710," 价颇备",'1902,"46技",2024,9228.0000,4510.0000,4718.0000
'11710," 价颇备",'1903,"47技",2024,9853.0000,4707.0000,5146.0000
'11710," 价颇备",'1904,"48技",2024,9528.0000,4751.0000,4777.0000
'11710," 价颇备",'1905,"49技",2024,9566.0000,4674.0000,4892.0000
'11710," 价颇备",'2101,"50技",2024,10204.0000,5070.0000,5134.0000
'11710," 价颇备",'2102,"51技",2024,10262.0000,4844.0000,5418.0000
'11710," 价颇备",'2103,"52技",2024,10474.0000,5070.0000,5404.0000
'11710," 价颇备",'2104,"53技",2024,11008.0000,5257.0000,5751.0000
'11710," 价颇备",'2105,"54技",2024,10548.0000,5209.0000,5339.0000
'11710," 价颇备",'2301,"55技",2024,10237.0000,4966.0000,5271.0000
'11710," 价颇备",'2302,"56技",2024,10108.0000,4812.0000,5296.0000
'11710," 价颇备",'2303,"57技",2024,9447.0000,4452.0000,4995.0000
'11710," 价颇备",'2304,"58技",2024,8527.0000,4283.0000,4244.0000
'11710," 价颇备",'2305,"59技",2024,9189.0000,4340.0000,4849.0000
'11710," 价颇备",'2601,"60技",2024,9089.0000,4348.0000,4741.0000
'11710," 价颇备",'2602,"61技",2024,8763.0000,4223.0000,4540.0000
'11710," 价颇备",'2603,"62技",2024,9215.0000,4452.0000,4763.0000
'11710," 价颇备",'2604,"63技",2024,9569.0000,4385.0000,5184.0000
'11710," 价颇备",'2605,"64技",2024,9858.0000,4504.0000,5354.0000
'11710," 价颇备",'2801,"65技",2024,9302.0000,4264.0000,5038.0000
'11710," 价颇备",'2802,"66技",2024,8537.0000,3966.0000,4571.0000
'11710," 价颇备",'2803,"67技",2024,8885.0000,4144.0000,4741.0000
'11710," 价颇备",'2804,"68技",2024,7877.0000,3623.0000,4254.0000
'11710," 价颇备",'2805,"69技",2024,8520.0000,3903.0000,4617.0000
'11710," 价颇备",'3101,"70技",2024,7056.0000,3347.0000,3709.0000
'11710," 价颇备",'3102,"71技",2024,6218.0000,2855.0000,3363.0000
'11710," 价颇备",'3103,"72技",2024,6572.0000,3184.0000,3388.0000
'11710," 价颇备",'3104,"73技",2024,4457.0000,2166.0000,2291.0000
'11710," 价颇备",'3105,"74技",2024,4869.0000,2324.0000,2545.0000
'11710," 价颇备",'3301,"75技",2024,4785.0000,2307.0000,2478.0000
'11710," 价颇备",'3302,"76技",2024,4525.0000,2187.0000,2338.0000
'11710," 价颇备",'3303,"77技",2024,4548.0000,2185.0000,2363.0000
'11710," 价颇备",'3304,"78技",2024,3593.0000,1730.0000,1863.0000
'11710," 价颇备",'3305,"79技",2024,2928.0000,1397.0000,1531.0000
'11710," 价颇备",'3601,"80技",2024,2854.0000,1362.0000,1492.0000
'11710," 价颇备",'3602,"81技",2024,2591.0000,1207.0000,1384.0000
'11710," 价颇备",'3603,"82技",2024,2835.0000,1324.0000,1511.0000
'11710," 价颇备",'3604,"83技",2024,2191.0000,988.0000,1203.0000
'11710," 价颇备",'3605,"84技",2024,1774.0000,738.0000,1036.0000
'11710," 价颇备",'3801,"85技",2024,1600.0000,639.0000,961.0000
'11710," 价颇备",'3802,"86技",2024,1340.0000,540.0000,800.0000
'11710," 价颇备",'3803,"87技",2024,1189.0000,448.0000,741.0000
'11710," 价颇备",'3804,"88技",2024,987.0000,345.0000,642.0000
'11710," 价颇备",'3805,"89技",2024,946.0000,314.0000,632.0000
'11710," 价颇备",'4101,"90技",2024,696.0000,213.0000,483.0000
'11710," 价颇备",'4102,"91技",2024,587.0000,151.0000,436.0000
'11710," 价颇备",'4103,"92技",2024,427.0000,107.0000,320.0000
'11710," 价颇备",'4104,"93技",2024,327.0000,63.0000,264.0000
'11710," 价颇备",'4105,"94技",2024,251.0000,63.0000,188.0000
'11710," 价颇备",'4301,"95技",2024,224.0000,48.0000,176.0000
'11710," 价颇备",'4302,"96技",2024,169.0000,33.0000,136.0000
'11710," 价颇备",'4303,"97技",2024,102.0000,33.0000,69.0000
'11710," 价颇备",'4304,"98技",2024,68.0000,12.0000,56.0000
'11710," 价颇备",'4305,"99技",2024,40.0000,5.0000,35.0000
'11710," 价颇备",'440,"100技 捞惑",2024,87.0000,20.0000,67.0000
'11740," 碍悼备",'000,"拌",2024,476942.0000,232862.0000,244080.0000
'11740," 碍悼备",'0401,"0技",2024,2476.0000,1260.0000,1216.0000
'11740," 碍悼备",'0402,"1技",2024,2366.0000,1208.0000,1158.0000
'11740," 碍悼备",'0403,"2技",2024,2597.0000,1341.0000,1256.0000
'11740," 碍悼备",'0404,"3技",2024,2802.0000,1482.0000,1320.0000
'11740," 碍悼备",'0405,"4技",2024,2896.0000,1450.0000,1446.0000
'11740," 碍悼备",'0501,"5技",2024,3104.0000,1624.0000,1480.0000
'11740," 碍悼备",'0502,"6技",2024,3344.0000,1775.0000,1569.0000
'11740," 碍悼备",'0503,"7技",2024,3443.0000,1809.0000,1634.0000
'11740," 碍悼备",'0504,"8技",2024,3846.0000,1999.0000,1847.0000
'11740," 碍悼备",'0505,"9技",2024,4195.0000,2165.0000,2030.0000
'11740," 碍悼备",'0701,"10技",2024,4177.0000,2160.0000,2017.0000
'11740," 碍悼备",'0702,"11技",2024,3965.0000,2105.0000,1860.0000
'11740," 碍悼备",'0703,"12技",2024,4536.0000,2348.0000,2188.0000
'11740," 碍悼备",'0704,"13技",2024,4133.0000,2239.0000,1894.0000
'11740," 碍悼备",'0705,"14技",2024,4132.0000,2150.0000,1982.0000
'11740," 碍悼备",'1001,"15技",2024,4077.0000,2159.0000,1918.0000
'11740," 碍悼备",'1002,"16技",2024,4172.0000,2236.0000,1936.0000
'11740," 碍悼备",'1003,"17技",2024,4216.0000,2288.0000,1928.0000
'11740," 碍悼备",'1004,"18技",2024,3816.0000,2003.0000,1813.0000
'11740," 碍悼备",'1005,"19技",2024,3610.0000,1896.0000,1714.0000
'11740," 碍悼备",'1201,"20技",2024,3929.0000,2008.0000,1921.0000
'11740," 碍悼备",'1202,"21技",2024,4157.0000,2135.0000,2022.0000
'11740," 碍悼备",'1203,"22技",2024,4074.0000,2062.0000,2012.0000
'11740," 碍悼备",'1204,"23技",2024,4599.0000,2262.0000,2337.0000
'11740," 碍悼备",'1205,"24技",2024,5824.0000,2708.0000,3116.0000
'11740," 碍悼备",'1301,"25技",2024,5684.0000,2624.0000,3060.0000
'11740," 碍悼备",'1302,"26技",2024,6338.0000,2884.0000,3454.0000
'11740," 碍悼备",'1303,"27技",2024,6858.0000,3125.0000,3733.0000
'11740," 碍悼备",'1304,"28技",2024,7241.0000,3348.0000,3893.0000
'11740," 碍悼备",'1305,"29技",2024,7524.0000,3627.0000,3897.0000
'11740," 碍悼备",'1501,"30技",2024,7705.0000,3815.0000,3890.0000
'11740," 碍悼备",'1502,"31技",2024,7554.0000,3732.0000,3822.0000
'11740," 碍悼备",'1503,"32技",2024,8091.0000,4039.0000,4052.0000
'11740," 碍悼备",'1504,"33技",2024,7623.0000,3809.0000,3814.0000
'11740," 碍悼备",'1505,"34技",2024,7138.0000,3557.0000,3581.0000
'11740," 碍悼备",'1601,"35技",2024,6936.0000,3426.0000,3510.0000
'11740," 碍悼备",'1602,"36技",2024,7088.0000,3556.0000,3532.0000
